out_units,lr,optimizer,p_dropout,epochs,use_early_stopping,activation_function,batch_size,momentum,l2_reg,outer_fold,inner_fold,inner_train_loss,inner_eval_loss
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,1,0.213,0.213
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,1,0.096,0.082
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,1,0.219,0.211
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,1,0.093,0.087
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,1,0.218,0.212
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,1,0.087,0.136
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,1,0.089,0.082
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,1,0.101,0.092
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,1,0.082,0.084
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,1,0.088,0.088
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,2,0.078,0.082
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,2,0.094,0.092
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,2,0.088,0.089
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,2,0.097,0.092
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,2,0.083,0.085
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,2,0.093,0.086
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,2,0.082,0.076
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,2,0.091,0.087
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,2,0.077,0.081
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,2,0.092,0.09
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,2,0.19,0.221
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,2,0.1,0.093
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,2,0.083,0.086
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,2,0.091,0.094
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,2,0.086,0.097
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,2,0.09,0.087
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,2,0.071,0.079
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,2,0.094,0.103
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,2,0.192,0.22
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,2,0.089,0.089
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,2,0.217,0.22
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,2,0.096,0.087
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,2,0.087,0.096
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,2,0.094,0.094
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,2,0.077,0.084
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,2,0.095,0.088
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,2,0.216,0.219
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,2,0.095,0.078
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,2,0.212,0.222
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,2,0.092,0.099
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,2,0.093,0.095
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,2,0.109,0.088
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,3,0.079,0.076
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,3,0.088,0.079
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,3,0.072,0.068
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,3,0.092,0.091
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,3,0.096,0.1
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,3,0.09,0.09
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,3,0.09,0.089
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,3,0.088,0.09
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,3,0.077,0.076
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,3,0.095,0.097
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,3,0.072,0.078
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,3,0.091,0.092
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,3,0.078,0.081
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,3,0.092,0.092
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,3,0.08,0.079
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,3,0.088,0.091
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,3,0.089,0.089
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,3,0.089,0.083
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,3,0.071,0.081
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,3,0.092,0.083
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,3,0.084,0.089
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,3,0.097,0.091
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,3,0.08,0.079
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,3,0.091,0.09
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,3,0.211,0.216
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,3,0.092,0.097
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,3,0.079,0.085
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,3,0.09,0.091
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,3,0.086,0.083
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,3,0.094,0.091
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,3,0.194,0.217
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,3,0.091,0.082
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,4,0.08,0.086
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,4,0.096,0.085
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,4,0.071,0.082
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,4,0.088,0.085
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,4,0.081,0.085
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,4,0.088,0.086
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,4,0.082,0.088
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,4,0.092,0.093
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,4,0.082,0.091
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,4,0.09,0.091
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,4,0.077,0.081
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,4,0.093,0.1
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,4,0.085,0.09
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,4,0.091,0.086
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,4,0.084,0.085
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,4,0.093,0.094
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,4,0.076,0.09
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,4,0.088,0.089
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,4,0.078,0.084
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,4,0.087,0.088
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,4,0.088,0.103
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,4,0.089,0.08
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,4,0.091,0.098
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,4,0.09,0.089
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,1,4,0.079,0.087
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,1,4,0.091,0.084
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,1,4,0.216,0.22
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,1,4,0.09,0.094
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,1,4,0.214,0.22
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,1,4,0.094,0.087
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,1,4,0.215,0.22
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,1,4,0.098,0.083
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,1,0.078,0.086
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,1,0.089,0.088
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,1,0.082,0.084
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,1,0.088,0.096
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,1,0.083,0.081
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,1,0.097,0.095
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,1,0.081,0.09
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,1,0.091,0.099
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,1,0.079,0.079
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,1,0.094,0.085
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,1,0.072,0.077
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,1,0.087,0.09
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,1,0.084,0.085
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,1,0.089,0.093
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,1,0.077,0.084
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,1,0.089,0.09
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,1,0.079,0.083
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,1,0.097,0.089
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,1,0.096,0.103
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,1,0.089,0.089
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,1,0.089,0.091
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,1,0.092,0.093
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,1,0.197,0.223
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,1,0.092,0.101
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,1,0.09,0.093
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,1,0.094,0.083
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,1,0.22,0.223
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,1,0.092,0.101
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,1,0.085,0.088
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,1,0.091,0.092
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,1,0.196,0.223
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,1,0.093,0.132
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,2,0.078,0.08
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,2,0.094,0.099
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,2,0.079,0.077
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,2,0.091,0.091
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,2,0.089,0.088
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,2,0.093,0.091
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,2,0.086,0.087
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,2,0.093,0.082
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,2,0.079,0.079
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,2,0.094,0.082
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,2,0.078,0.079
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,2,0.093,0.152
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,2,0.184,0.208
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,2,0.09,0.094
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,2,0.091,0.091
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,2,0.093,0.093
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,2,0.077,0.082
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,2,0.095,0.096
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,2,0.073,0.077
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,2,0.098,0.087
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,2,0.079,0.087
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,2,0.093,0.086
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,2,0.091,0.093
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,2,0.09,0.086
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,2,0.089,0.089
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,2,0.092,0.08
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,2,0.219,0.219
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,2,0.095,0.09
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,2,0.086,0.086
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,2,0.092,0.105
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,2,0.088,0.088
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,2,0.097,0.094
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,3,0.087,0.095
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,3,0.093,0.083
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,3,0.077,0.071
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,3,0.097,0.098
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,3,0.092,0.089
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,3,0.093,0.084
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,3,0.083,0.088
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,3,0.093,0.092
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,3,0.079,0.081
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,3,0.09,0.094
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,3,0.075,0.077
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,3,0.09,0.101
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,3,0.087,0.086
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,3,0.091,0.083
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,3,0.083,0.082
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,3,0.092,0.08
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,3,0.073,0.074
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,3,0.089,0.093
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,3,0.083,0.084
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,3,0.1,0.102
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,3,0.088,0.078
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,3,0.101,0.089
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,3,0.091,0.093
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,3,0.095,0.094
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,3,0.221,0.216
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,3,0.102,0.102
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,3,0.087,0.093
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,3,0.091,0.086
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,3,0.222,0.216
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,3,0.089,0.083
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,3,0.094,0.09
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,3,0.091,0.09
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,4,0.094,0.095
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,4,0.089,0.094
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,4,0.076,0.078
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,4,0.093,0.095
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,4,0.252,0.265
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,4,0.093,0.093
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,4,0.08,0.082
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,4,0.095,0.093
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,4,0.075,0.084
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,4,0.09,0.097
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,4,0.076,0.085
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,4,0.091,0.093
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,4,0.083,0.078
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,4,0.094,0.091
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,4,0.082,0.089
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,4,0.088,0.086
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,4,0.074,0.083
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,4,0.094,0.098
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,4,0.072,0.082
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,4,0.105,0.114
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,4,0.214,0.22
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,4,0.089,0.088
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,4,0.086,0.083
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,4,0.091,0.087
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,2,4,0.219,0.221
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,2,4,0.096,0.094
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,2,4,0.22,0.22
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,2,4,0.097,0.099
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,2,4,0.081,0.085
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,2,4,0.094,0.088
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,2,4,0.093,0.094
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,2,4,0.09,0.129
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,1,0.079,0.087
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,1,0.095,0.093
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,1,0.092,0.094
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,1,0.089,0.084
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,1,0.081,0.086
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,1,0.094,0.092
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,1,0.087,0.088
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,1,0.089,0.089
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,1,0.08,0.086
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,1,0.088,0.098
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,1,0.081,0.094
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,1,0.089,0.094
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,1,0.085,0.087
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,1,0.094,0.077
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,1,0.088,0.088
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,1,0.094,0.094
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,1,0.191,0.223
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,1,0.089,0.094
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,1,0.075,0.081
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,1,0.093,0.092
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,1,0.092,0.095
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,1,0.096,0.094
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,1,0.079,0.088
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,1,0.096,0.08
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,1,0.216,0.222
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,1,0.106,0.085
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,1,0.072,0.086
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,1,0.094,0.1
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,1,0.089,0.091
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,1,0.099,0.186
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,1,0.083,0.089
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,1,0.089,0.087
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,2,0.079,0.076
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,2,0.094,0.094
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,2,0.084,0.077
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,2,0.092,0.084
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,2,0.09,0.088
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,2,0.089,0.083
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,2,0.08,0.075
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,2,0.094,0.095
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,2,0.082,0.079
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,2,0.088,0.085
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,2,0.08,0.081
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,2,0.093,0.09
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,2,0.086,0.085
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,2,0.101,0.083
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,2,0.192,0.212
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,2,0.094,0.084
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,2,0.077,0.079
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,2,0.093,0.089
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,2,0.195,0.213
12,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,2,0.093,0.093
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,2,0.123,0.136
12,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,2,0.091,0.074
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,2,0.194,0.211
12,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,2,0.093,0.092
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,2,0.086,0.088
16,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,2,0.102,0.102
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,2,0.22,0.211
16,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,2,0.098,0.087
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,2,0.088,0.087
16,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,2,0.102,0.092
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,2,0.094,0.093
16,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,2,0.097,0.083
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,3,0.081,0.078
4,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,3,0.092,0.102
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,3,0.071,0.07
4,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,3,0.094,0.092
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,3,0.083,0.081
4,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,3,0.093,0.099
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,3,0.089,0.091
4,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,3,0.089,0.093
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,3,0.072,0.077
8,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,3,0.092,0.084
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.0,3,3,0.077,0.076
8,0.1,Adam,0.2,1000,True,relu,64,0.1,0.1,3,3,0.091,0.091
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.0,3,3,0.088,0.085
8,0.1,Adam,0.2,1000,False,relu,64,0.0,0.1,3,3,0.097,0.09
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.0,3,3,0.079,0.08
8,0.1,Adam,0.2,1000,False,relu,64,0.1,0.1,3,3,0.092,0.082
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.0,3,3,0.094,0.09
12,0.1,Adam,0.2,1000,True,relu,64,0.0,0.1,3,3,0.091,0.098
